sample_id	mlst_st	mlst_scheme	srr_accession	host_category	country	serovar	species
624.1996	152	ecoli	624.1996	Unknown	Unknown		
624.1997	5658	ecoli	624.1997	Unknown	Unknown		
624.1998	152	ecoli	624.1998	Unknown	Unknown		
624.1999	152	ecoli	624.1999	Unknown	Unknown		
624.2001	152	ecoli	624.2001	Unknown	Unknown		
624.2002	152	ecoli	624.2002	Unknown	Unknown		
624.2003	152	ecoli	624.2003	Unknown	Unknown		
624.2004	152	ecoli	624.2004	Unknown	Unknown		
624.2005	152	ecoli	624.2005	Unknown	Unknown		
624.2006	152	ecoli	624.2006	Unknown	Unknown		
624.2007	152	ecoli	624.2007	Unknown	Unknown		
624.2008	152	ecoli	624.2008	Unknown	Unknown		
624.2009	152	ecoli	624.2009	Unknown	Unknown		
624.2011	152	ecoli	624.2011	Unknown	Unknown		
624.2012	152	ecoli	624.2012	Unknown	Unknown		
624.2013	152	ecoli	624.2013	Unknown	Unknown		
624.2014	152	ecoli	624.2014	Unknown	Unknown		
624.2015	152	ecoli	624.2015	Unknown	Unknown		
624.2016	152	ecoli	624.2016	Unknown	Unknown		
624.2017	152	ecoli	624.2017	Unknown	Unknown		
624.2018	152	ecoli	624.2018	Unknown	Unknown		
624.2019	152	ecoli	624.2019	Unknown	Unknown		
624.2021	152	ecoli	624.2021	Unknown	Unknown		
624.2022	152	ecoli	624.2022	Unknown	Unknown		
624.2023	5517	ecoli	624.2023	Unknown	Unknown		
624.2024	152	ecoli	624.2024	Unknown	Unknown		
624.2025	5517	ecoli	624.2025	Unknown	Unknown		
624.2026	152	ecoli	624.2026	Unknown	Unknown		
624.2027	152	ecoli	624.2027	Unknown	Unknown		
624.2028	152	ecoli	624.2028	Unknown	Unknown		
624.2029	152	ecoli	624.2029	Unknown	Unknown		
624.203	-	senterica	624.203	Unknown	Unknown		
624.2031	152	ecoli	624.2031	Unknown	Unknown		
624.2032	152	ecoli	624.2032	Unknown	Unknown		
624.2033	152	ecoli	624.2033	Unknown	Unknown		
624.2034	152	ecoli	624.2034	Unknown	Unknown		
624.2035	152	ecoli	624.2035	Unknown	Unknown		
624.2036	152	ecoli	624.2036	Unknown	Unknown		
624.2037	152	ecoli	624.2037	Unknown	Unknown		
624.2038	152	ecoli	624.2038	Unknown	Unknown		
624.2039	152	ecoli	624.2039	Unknown	Unknown		
624.204	152	ecoli	624.204	Unknown	Unknown		
624.2041	152	ecoli	624.2041	Unknown	Unknown		
624.2042	152	ecoli	624.2042	Unknown	Unknown		
624.2043	152	ecoli	624.2043	Unknown	Unknown		
624.2044	152	ecoli	624.2044	Unknown	Unknown		
624.2045	152	ecoli	624.2045	Unknown	Unknown		
624.2046	152	ecoli	624.2046	Unknown	Unknown		
624.2047	152	ecoli	624.2047	Unknown	Unknown		
624.2048	152	ecoli	624.2048	Unknown	Unknown		
624.2049	152	ecoli	624.2049	Unknown	Unknown		
624.2051	152	ecoli	624.2051	Unknown	Unknown		
624.2052	152	ecoli	624.2052	Unknown	Unknown		
624.2053	152	ecoli	624.2053	Unknown	Unknown		
624.2054	152	ecoli	624.2054	Unknown	Unknown		
624.2055	152	ecoli	624.2055	Unknown	Unknown		
624.2056	152	ecoli	624.2056	Unknown	Unknown		
624.2057	152	ecoli	624.2057	Unknown	Unknown		
624.2058	152	ecoli	624.2058	Unknown	Unknown		
624.2059	152	ecoli	624.2059	Unknown	Unknown		
624.2061	152	ecoli	624.2061	Unknown	Unknown		
624.2062	152	ecoli	624.2062	Unknown	Unknown		
624.2063	152	ecoli	624.2063	Unknown	Unknown		
624.2064	152	ecoli	624.2064	Unknown	Unknown		
624.2065	152	ecoli	624.2065	Unknown	Unknown		
624.2066	21	ecoli	624.2066	Unknown	Unknown		
624.2067	152	ecoli	624.2067	Unknown	Unknown		
624.2068	152	ecoli	624.2068	Unknown	Unknown		
624.2069	152	ecoli	624.2069	Unknown	Unknown		
624.2071	152	ecoli	624.2071	Unknown	Unknown		
624.2072	152	ecoli	624.2072	Unknown	Unknown		
624.2073	152	ecoli	624.2073	Unknown	Unknown		
624.2074	152	ecoli	624.2074	Unknown	Unknown		
624.2075	152	ecoli	624.2075	Unknown	Unknown		
624.2076	152	ecoli	624.2076	Unknown	Unknown		
624.2077	152	ecoli	624.2077	Unknown	Unknown		
624.2078	152	ecoli	624.2078	Unknown	Unknown		
624.2079	152	ecoli	624.2079	Unknown	Unknown		
624.208	152	ecoli	624.208	Unknown	Unknown		
624.2081	152	ecoli	624.2081	Unknown	Unknown		
624.2082	152	ecoli	624.2082	Unknown	Unknown		
624.2083	152	ecoli	624.2083	Unknown	Unknown		
624.2084	152	ecoli	624.2084	Unknown	Unknown		
624.2085	152	ecoli	624.2085	Unknown	Unknown		
624.2086	152	ecoli	624.2086	Unknown	Unknown		
624.2087	152	ecoli	624.2087	Unknown	Unknown		
624.2088	152	ecoli	624.2088	Unknown	Unknown		
624.2089	152	ecoli	624.2089	Unknown	Unknown		
624.2091	152	ecoli	624.2091	Unknown	Unknown		
624.2092	152	ecoli	624.2092	Unknown	Unknown		
624.2093	152	ecoli	624.2093	Unknown	Unknown		
624.2094	152	ecoli	624.2094	Unknown	Unknown		
624.2095	152	ecoli	624.2095	Unknown	Unknown		
624.2096	152	ecoli	624.2096	Unknown	Unknown		
624.2097	152	ecoli	624.2097	Unknown	Unknown		
624.2098	152	ecoli	624.2098	Unknown	Unknown		
624.2099	152	ecoli	624.2099	Unknown	Unknown		
624.2101	152	ecoli	624.2101	Unknown	Unknown		
624.2102	152	ecoli	624.2102	Unknown	Unknown		
624.2103	152	ecoli	624.2103	Unknown	Unknown		
624.2104	152	ecoli	624.2104	Unknown	Unknown		
624.2105	152	ecoli	624.2105	Unknown	Unknown		
624.2106	152	ecoli	624.2106	Unknown	Unknown		
624.2107	152	ecoli	624.2107	Unknown	Unknown		
624.2108	152	ecoli	624.2108	Unknown	Unknown		
624.2109	152	ecoli	624.2109	Unknown	Unknown		
624.2111	152	ecoli	624.2111	Unknown	Unknown		
624.2112	152	ecoli	624.2112	Unknown	Unknown		
624.2113	152	ecoli	624.2113	Unknown	Unknown		
624.2114	152	ecoli	624.2114	Unknown	Unknown		
624.2115	152	ecoli	624.2115	Unknown	Unknown		
624.2116	152	ecoli	624.2116	Unknown	Unknown		
624.2117	152	ecoli	624.2117	Unknown	Unknown		
624.2118	152	ecoli	624.2118	Unknown	Unknown		
624.2119	152	ecoli	624.2119	Unknown	Unknown		
624.2121	152	ecoli	624.2121	Unknown	Unknown		
624.2122	152	ecoli	624.2122	Unknown	Unknown		
624.2123	152	ecoli	624.2123	Unknown	Unknown		
624.2124	1504	ecoli	624.2124	Unknown	Unknown		
624.2125	152	ecoli	624.2125	Unknown	Unknown		
624.2126	152	ecoli	624.2126	Unknown	Unknown		
624.2127	152	ecoli	624.2127	Unknown	Unknown		
624.2128	152	ecoli	624.2128	Unknown	Unknown		
624.2129	152	ecoli	624.2129	Unknown	Unknown		
624.2131	152	ecoli	624.2131	Unknown	Unknown		
624.2132	152	ecoli	624.2132	Unknown	Unknown		
624.2133	152	ecoli	624.2133	Unknown	Unknown		
624.2134	152	ecoli	624.2134	Unknown	Unknown		
624.2135	152	ecoli	624.2135	Unknown	Unknown		
624.2136	152	ecoli	624.2136	Unknown	Unknown		
624.2137	152	ecoli	624.2137	Unknown	Unknown		
624.2138	152	ecoli	624.2138	Unknown	Unknown		
624.2139	152	ecoli	624.2139	Unknown	Unknown		
624.2141	152	ecoli	624.2141	Unknown	Unknown		
624.2142	152	ecoli	624.2142	Unknown	Unknown		
624.2143	152	ecoli	624.2143	Unknown	Unknown		
624.2144	152	ecoli	624.2144	Unknown	Unknown		
624.2145	152	ecoli	624.2145	Unknown	Unknown		
624.2146	152	ecoli	624.2146	Unknown	Unknown		
624.2147	152	ecoli	624.2147	Unknown	Unknown		
624.2148	152	ecoli	624.2148	Unknown	Unknown		
624.2149	152	ecoli	624.2149	Unknown	Unknown		
624.2151	152	ecoli	624.2151	Unknown	Unknown		
624.2152	152	ecoli	624.2152	Unknown	Unknown		
624.2153	152	ecoli	624.2153	Unknown	Unknown		
624.2154	152	ecoli	624.2154	Unknown	Unknown		
624.2155	152	ecoli	624.2155	Unknown	Unknown		
624.2156	152	ecoli	624.2156	Unknown	Unknown		
624.2157	152	ecoli	624.2157	Unknown	Unknown		
624.2158	152	ecoli	624.2158	Unknown	Unknown		
624.2159	152	ecoli	624.2159	Unknown	Unknown		
624.2161	152	ecoli	624.2161	Unknown	Unknown		
624.2162	152	ecoli	624.2162	Unknown	Unknown		
624.2163	152	ecoli	624.2163	Unknown	Unknown		
624.2164	152	ecoli	624.2164	Unknown	Unknown		
624.2165	152	ecoli	624.2165	Unknown	Unknown		
624.2166	152	ecoli	624.2166	Unknown	Unknown		
624.2167	152	ecoli	624.2167	Unknown	Unknown		
624.2168	152	ecoli	624.2168	Unknown	Unknown		
624.2169	152	ecoli	624.2169	Unknown	Unknown		
624.2171	152	ecoli	624.2171	Unknown	Unknown		
624.2172	152	ecoli	624.2172	Unknown	Unknown		
624.2173	152	ecoli	624.2173	Unknown	Unknown		
624.2174	152	ecoli	624.2174	Unknown	Unknown		
624.2175	152	ecoli	624.2175	Unknown	Unknown		
624.2176	152	ecoli	624.2176	Unknown	Unknown		
624.2177	152	ecoli	624.2177	Unknown	Unknown		
624.2178	152	ecoli	624.2178	Unknown	Unknown		
624.2179	152	ecoli	624.2179	Unknown	Unknown		
624.2181	152	ecoli	624.2181	Unknown	Unknown		
624.2182	152	ecoli	624.2182	Unknown	Unknown		
624.2183	152	ecoli	624.2183	Unknown	Unknown		
624.2184	152	ecoli	624.2184	Unknown	Unknown		
624.2185	152	ecoli	624.2185	Unknown	Unknown		
624.2186	152	ecoli	624.2186	Unknown	Unknown		
624.2187	152	ecoli	624.2187	Unknown	Unknown		
624.2188	152	ecoli	624.2188	Unknown	Unknown		
624.2189	152	ecoli	624.2189	Unknown	Unknown		
624.2191	152	ecoli	624.2191	Unknown	Unknown		
624.2192	152	ecoli	624.2192	Unknown	Unknown		
624.2193	152	ecoli	624.2193	Unknown	Unknown		
624.2194	152	ecoli	624.2194	Unknown	Unknown		
624.2195	152	ecoli	624.2195	Unknown	Unknown		
624.2196	152	ecoli	624.2196	Unknown	Unknown		
624.2197	152	ecoli	624.2197	Unknown	Unknown		
624.2198	152	ecoli	624.2198	Unknown	Unknown		
624.2199	152	ecoli	624.2199	Unknown	Unknown		
624.2201	152	ecoli	624.2201	Unknown	Unknown		
624.2202	152	ecoli	624.2202	Unknown	Unknown		
624.2203	152	ecoli	624.2203	Unknown	Unknown		
624.2204	152	ecoli	624.2204	Unknown	Unknown		
624.2205	1423	ecoli	624.2205	Unknown	Unknown		
624.2206	152	ecoli	624.2206	Unknown	Unknown		
624.226	152	ecoli	624.226	Unknown	Unknown		
624.2261	152	ecoli	624.2261	Unknown	Unknown		
624.2262	152	ecoli	624.2262	Unknown	Unknown		
624.2263	1503	ecoli	624.2263	Unknown	Unknown		
624.2264	152	ecoli	624.2264	Unknown	Unknown		
624.2265	152	ecoli	624.2265	Unknown	Unknown		
624.2266	152	ecoli	624.2266	Unknown	Unknown		
624.2267	152	ecoli	624.2267	Unknown	Unknown		
624.2268	152	ecoli	624.2268	Unknown	Unknown		
624.2269	152	ecoli	624.2269	Unknown	Unknown		
624.2271	152	ecoli	624.2271	Unknown	Unknown		
624.2272	152	ecoli	624.2272	Unknown	Unknown		
624.2273	152	ecoli	624.2273	Unknown	Unknown		
624.2274	152	ecoli	624.2274	Unknown	Unknown		
624.2275	152	ecoli	624.2275	Unknown	Unknown		
624.2276	152	ecoli	624.2276	Unknown	Unknown		
624.2277	152	ecoli	624.2277	Unknown	Unknown		
624.2278	152	ecoli	624.2278	Unknown	Unknown		
624.2279	152	ecoli	624.2279	Unknown	Unknown		
624.2281	152	ecoli	624.2281	Unknown	Unknown		
624.2282	152	ecoli	624.2282	Unknown	Unknown		
624.2283	152	ecoli	624.2283	Unknown	Unknown		
624.2284	152	ecoli	624.2284	Unknown	Unknown		
624.2285	152	ecoli	624.2285	Unknown	Unknown		
624.2286	152	ecoli	624.2286	Unknown	Unknown		
624.2287	152	ecoli	624.2287	Unknown	Unknown		
624.2288	-	senterica	624.2288	Unknown	Unknown		
624.2289	152	ecoli	624.2289	Unknown	Unknown		
624.2291	152	ecoli	624.2291	Unknown	Unknown		
624.2292	152	ecoli	624.2292	Unknown	Unknown		
624.2293	152	ecoli	624.2293	Unknown	Unknown		
624.2294	152	ecoli	624.2294	Unknown	Unknown		
624.2296	152	ecoli	624.2296	Unknown	Unknown		
624.2297	152	ecoli	624.2297	Unknown	Unknown		
624.2298	152	ecoli	624.2298	Unknown	Unknown		
624.2299	152	ecoli	624.2299	Unknown	Unknown		
624.2301	152	ecoli	624.2301	Unknown	Unknown		
624.2302	152	ecoli	624.2302	Unknown	Unknown		
624.2303	152	ecoli	624.2303	Unknown	Unknown		
624.2304	152	ecoli	624.2304	Unknown	Unknown		
624.2305	152	ecoli	624.2305	Unknown	Unknown		
624.2306	152	ecoli	624.2306	Unknown	Unknown		
624.2307	152	ecoli	624.2307	Unknown	Unknown		
624.2308	152	ecoli	624.2308	Unknown	Unknown		
624.2309	152	ecoli	624.2309	Unknown	Unknown		
624.2311	152	ecoli	624.2311	Unknown	Unknown		
624.2312	152	ecoli	624.2312	Unknown	Unknown		
624.2313	152	ecoli	624.2313	Unknown	Unknown		
624.2314	152	ecoli	624.2314	Unknown	Unknown		
624.2315	152	ecoli	624.2315	Unknown	Unknown		
624.2316	152	ecoli	624.2316	Unknown	Unknown		
624.2317	152	ecoli	624.2317	Unknown	Unknown		
624.2318	152	ecoli	624.2318	Unknown	Unknown		
624.2319	152	ecoli	624.2319	Unknown	Unknown		
624.2321	152	ecoli	624.2321	Unknown	Unknown		
624.2322	152	ecoli	624.2322	Unknown	Unknown		
624.2323	152	ecoli	624.2323	Unknown	Unknown		
624.2324	1503	ecoli	624.2324	Unknown	Unknown		
624.2325	152	ecoli	624.2325	Unknown	Unknown		
624.2326	152	ecoli	624.2326	Unknown	Unknown		
624.2327	152	ecoli	624.2327	Unknown	Unknown		
624.2328	152	ecoli	624.2328	Unknown	Unknown		
624.2329	152	ecoli	624.2329	Unknown	Unknown		
624.233	152	ecoli	624.233	Unknown	Unknown		
624.2332	152	ecoli	624.2332	Unknown	Unknown		
624.2333	152	ecoli	624.2333	Unknown	Unknown		
624.2334	152	ecoli	624.2334	Unknown	Unknown		
624.2336	152	ecoli	624.2336	Unknown	Unknown		
624.2337	152	ecoli	624.2337	Unknown	Unknown		
624.2338	152	ecoli	624.2338	Unknown	Unknown		
624.2339	152	ecoli	624.2339	Unknown	Unknown		
624.2341	152	ecoli	624.2341	Unknown	Unknown		
624.2343	152	ecoli	624.2343	Unknown	Unknown		
624.2344	152	ecoli	624.2344	Unknown	Unknown		
624.2345	152	ecoli	624.2345	Unknown	Unknown		
624.2346	152	ecoli	624.2346	Unknown	Unknown		
624.2347	152	ecoli	624.2347	Unknown	Unknown		
624.2348	152	ecoli	624.2348	Unknown	Unknown		
624.2351	152	ecoli	624.2351	Unknown	Unknown		
624.2352	152	ecoli	624.2352	Unknown	Unknown		
624.2354	152	ecoli	624.2354	Unknown	Unknown		
624.2355	152	ecoli	624.2355	Unknown	Unknown		
624.2356	152	ecoli	624.2356	Unknown	Unknown		
624.2357	152	ecoli	624.2357	Unknown	Unknown		
624.2358	152	ecoli	624.2358	Unknown	Unknown		
624.2359	152	ecoli	624.2359	Unknown	Unknown		
624.2361	152	ecoli	624.2361	Unknown	Unknown		
624.2362	152	ecoli	624.2362	Unknown	Unknown		
624.2363	152	ecoli	624.2363	Unknown	Unknown		
624.2364	152	ecoli	624.2364	Unknown	Unknown		
624.2365	152	ecoli	624.2365	Unknown	Unknown		
624.2366	152	ecoli	624.2366	Unknown	Unknown		
624.2367	152	ecoli	624.2367	Unknown	Unknown		
624.2368	152	ecoli	624.2368	Unknown	Unknown		
624.2369	152	ecoli	624.2369	Unknown	Unknown		
624.2371	152	ecoli	624.2371	Unknown	Unknown		
624.2372	152	ecoli	624.2372	Unknown	Unknown		
624.2373	152	ecoli	624.2373	Unknown	Unknown		
624.2374	152	ecoli	624.2374	Unknown	Unknown		
624.2376	152	ecoli	624.2376	Unknown	Unknown		
624.2377	152	ecoli	624.2377	Unknown	Unknown		
624.2378	152	ecoli	624.2378	Unknown	Unknown		
624.2379	152	ecoli	624.2379	Unknown	Unknown		
624.2383	152	ecoli	624.2383	Unknown	Unknown		
624.2384	152	ecoli	624.2384	Unknown	Unknown		
624.2385	152	ecoli	624.2385	Unknown	Unknown		
624.2386	152	ecoli	624.2386	Unknown	Unknown		
624.2387	152	ecoli	624.2387	Unknown	Unknown		
624.2388	152	ecoli	624.2388	Unknown	Unknown		
624.2389	152	ecoli	624.2389	Unknown	Unknown		
624.2391	152	ecoli	624.2391	Unknown	Unknown		
624.2392	152	ecoli	624.2392	Unknown	Unknown		
624.2393	152	ecoli	624.2393	Unknown	Unknown		
624.2394	152	ecoli	624.2394	Unknown	Unknown		
624.2395	152	ecoli	624.2395	Unknown	Unknown		
624.2396	152	ecoli	624.2396	Unknown	Unknown		
624.2397	152	ecoli	624.2397	Unknown	Unknown		
624.2398	152	ecoli	624.2398	Unknown	Unknown		
624.2399	152	ecoli	624.2399	Unknown	Unknown		
624.2401	152	ecoli	624.2401	Unknown	Unknown		
624.2402	152	ecoli	624.2402	Unknown	Unknown		
624.2403	152	ecoli	624.2403	Unknown	Unknown		
624.2404	152	ecoli	624.2404	Unknown	Unknown		
624.2405	152	ecoli	624.2405	Unknown	Unknown		
624.2406	1504	ecoli	624.2406	Unknown	Unknown		
624.2407	152	ecoli	624.2407	Unknown	Unknown		
624.2408	152	ecoli	624.2408	Unknown	Unknown		
624.2409	152	ecoli	624.2409	Unknown	Unknown		
624.2411	152	ecoli	624.2411	Unknown	Unknown		
624.2412	152	ecoli	624.2412	Unknown	Unknown		
624.2413	152	ecoli	624.2413	Unknown	Unknown		
624.2414	152	ecoli	624.2414	Unknown	Unknown		
624.2415	152	ecoli	624.2415	Unknown	Unknown		
624.2416	152	ecoli	624.2416	Unknown	Unknown		
624.2417	152	ecoli	624.2417	Unknown	Unknown		
624.2418	152	ecoli	624.2418	Unknown	Unknown		
624.2419	152	ecoli	624.2419	Unknown	Unknown		
624.242	152	ecoli	624.242	Unknown	Unknown		
624.2421	152	ecoli	624.2421	Unknown	Unknown		
624.2422	1504	ecoli	624.2422	Unknown	Unknown		
624.2423	152	ecoli	624.2423	Unknown	Unknown		
624.2424	152	ecoli	624.2424	Unknown	Unknown		
624.2425	152	ecoli	624.2425	Unknown	Unknown		
624.2426	1504	ecoli	624.2426	Unknown	Unknown		
624.2427	152	ecoli	624.2427	Unknown	Unknown		
624.2428	152	ecoli	624.2428	Unknown	Unknown		
624.2429	152	ecoli	624.2429	Unknown	Unknown		
624.2431	152	ecoli	624.2431	Unknown	Unknown		
624.2432	152	ecoli	624.2432	Unknown	Unknown		
624.2433	1502	ecoli	624.2433	Unknown	Unknown		
624.2434	152	ecoli	624.2434	Unknown	Unknown		
624.2435	152	ecoli	624.2435	Unknown	Unknown		
624.2436	152	ecoli	624.2436	Unknown	Unknown		
624.2437	152	ecoli	624.2437	Unknown	Unknown		
624.2438	152	ecoli	624.2438	Unknown	Unknown		
624.2439	152	ecoli	624.2439	Unknown	Unknown		
624.2441	152	ecoli	624.2441	Unknown	Unknown		
624.2442	152	ecoli	624.2442	Unknown	Unknown		
624.2443	152	ecoli	624.2443	Unknown	Unknown		
624.2444	152	ecoli	624.2444	Unknown	Unknown		
624.2445	152	ecoli	624.2445	Unknown	Unknown		
624.2446	152	ecoli	624.2446	Unknown	Unknown		
624.2447	152	ecoli	624.2447	Unknown	Unknown		
624.2448	152	ecoli	624.2448	Unknown	Unknown		
624.2449	5517	ecoli	624.2449	Unknown	Unknown		
624.2451	152	ecoli	624.2451	Unknown	Unknown		
624.2452	152	ecoli	624.2452	Unknown	Unknown		
624.2453	152	ecoli	624.2453	Unknown	Unknown		
624.2454	152	ecoli	624.2454	Unknown	Unknown		
624.2455	152	ecoli	624.2455	Unknown	Unknown		
624.2456	1503	ecoli	624.2456	Unknown	Unknown		
624.2457	152	ecoli	624.2457	Unknown	Unknown		
624.2458	152	ecoli	624.2458	Unknown	Unknown		
624.2459	152	ecoli	624.2459	Unknown	Unknown		
624.2461	152	ecoli	624.2461	Unknown	Unknown		
624.2462	152	ecoli	624.2462	Unknown	Unknown		
624.2463	152	ecoli	624.2463	Unknown	Unknown		
624.2464	152	ecoli	624.2464	Unknown	Unknown		
624.2465	152	ecoli	624.2465	Unknown	Unknown		
624.2466	152	ecoli	624.2466	Unknown	Unknown		
624.2467	152	ecoli	624.2467	Unknown	Unknown		
624.2468	152	ecoli	624.2468	Unknown	Unknown		
624.2469	152	ecoli	624.2469	Unknown	Unknown		
624.2471	152	ecoli	624.2471	Unknown	Unknown		
624.2472	152	ecoli	624.2472	Unknown	Unknown		
624.2473	152	ecoli	624.2473	Unknown	Unknown		
624.2474	152	ecoli	624.2474	Unknown	Unknown		
624.2475	152	ecoli	624.2475	Unknown	Unknown		
624.2476	152	ecoli	624.2476	Unknown	Unknown		
624.2477	152	ecoli	624.2477	Unknown	Unknown		
624.2478	152	ecoli	624.2478	Unknown	Unknown		
624.2479	152	ecoli	624.2479	Unknown	Unknown		
624.2481	152	ecoli	624.2481	Unknown	Unknown		
624.2482	152	ecoli	624.2482	Unknown	Unknown		
624.2483	152	ecoli	624.2483	Unknown	Unknown		
624.2484	152	ecoli	624.2484	Unknown	Unknown		
624.2485	152	ecoli	624.2485	Unknown	Unknown		
624.2486	152	ecoli	624.2486	Unknown	Unknown		
624.2487	152	ecoli	624.2487	Unknown	Unknown		
624.2488	152	ecoli	624.2488	Unknown	Unknown		
624.2489	152	ecoli	624.2489	Unknown	Unknown		
624.2491	152	ecoli	624.2491	Unknown	Unknown		
624.2492	152	ecoli	624.2492	Unknown	Unknown		
624.2493	152	ecoli	624.2493	Unknown	Unknown		
624.2494	152	ecoli	624.2494	Unknown	Unknown		
624.2495	152	ecoli	624.2495	Unknown	Unknown		
624.2496	152	ecoli	624.2496	Unknown	Unknown		
624.2497	152	ecoli	624.2497	Unknown	Unknown		
624.2498	152	ecoli	624.2498	Unknown	Unknown		
624.2499	152	ecoli	624.2499	Unknown	Unknown		
624.2501	152	ecoli	624.2501	Unknown	Unknown		
624.2502	152	ecoli	624.2502	Unknown	Unknown		
624.2503	152	ecoli	624.2503	Unknown	Unknown		
624.2504	152	ecoli	624.2504	Unknown	Unknown		
624.2505	152	ecoli	624.2505	Unknown	Unknown		
624.2506	152	ecoli	624.2506	Unknown	Unknown		
624.2507	152	ecoli	624.2507	Unknown	Unknown		
624.2508	152	ecoli	624.2508	Unknown	Unknown		
624.2509	1503	ecoli	624.2509	Unknown	Unknown		
624.251	152	ecoli	624.251	Unknown	Unknown		
624.2511	152	ecoli	624.2511	Unknown	Unknown		
624.2512	152	ecoli	624.2512	Unknown	Unknown		
624.2513	152	ecoli	624.2513	Unknown	Unknown		
624.2514	152	ecoli	624.2514	Unknown	Unknown		
624.2515	152	ecoli	624.2515	Unknown	Unknown		
624.2516	152	ecoli	624.2516	Unknown	Unknown		
624.2517	152	ecoli	624.2517	Unknown	Unknown		
624.2518	152	ecoli	624.2518	Unknown	Unknown		
624.2519	152	ecoli	624.2519	Unknown	Unknown		
624.2521	1503	ecoli	624.2521	Unknown	Unknown		
624.2522	152	ecoli	624.2522	Unknown	Unknown		
624.2523	152	ecoli	624.2523	Unknown	Unknown		
624.2524	1503	ecoli	624.2524	Unknown	Unknown		
624.2525	152	ecoli	624.2525	Unknown	Unknown		
624.2526	152	ecoli	624.2526	Unknown	Unknown		
624.2527	152	ecoli	624.2527	Unknown	Unknown		
624.2528	152	ecoli	624.2528	Unknown	Unknown		
624.2529	152	ecoli	624.2529	Unknown	Unknown		
624.2531	152	ecoli	624.2531	Unknown	Unknown		
624.2532	152	ecoli	624.2532	Unknown	Unknown		
624.2533	152	ecoli	624.2533	Unknown	Unknown		
624.2534	152	ecoli	624.2534	Unknown	Unknown		
624.2535	152	ecoli	624.2535	Unknown	Unknown		
624.2536	152	ecoli	624.2536	Unknown	Unknown		
624.2537	152	ecoli	624.2537	Unknown	Unknown		
624.2538	152	ecoli	624.2538	Unknown	Unknown		
624.2539	152	ecoli	624.2539	Unknown	Unknown		
624.2541	152	ecoli	624.2541	Unknown	Unknown		
624.2542	152	ecoli	624.2542	Unknown	Unknown		
624.2543	1503	ecoli	624.2543	Unknown	Unknown		
624.2544	152	ecoli	624.2544	Unknown	Unknown		
624.2545	152	ecoli	624.2545	Unknown	Unknown		
624.2546	152	ecoli	624.2546	Unknown	Unknown		
624.2547	152	ecoli	624.2547	Unknown	Unknown		
624.2548	152	ecoli	624.2548	Unknown	Unknown		
624.2549	152	ecoli	624.2549	Unknown	Unknown		
624.255	152	ecoli	624.255	Unknown	Unknown		
624.2551	152	ecoli	624.2551	Unknown	Unknown		
624.2552	152	ecoli	624.2552	Unknown	Unknown		
624.2553	152	ecoli	624.2553	Unknown	Unknown		
624.2554	152	ecoli	624.2554	Unknown	Unknown		
624.2555	152	ecoli	624.2555	Unknown	Unknown		
624.2556	152	ecoli	624.2556	Unknown	Unknown		
624.2557	152	ecoli	624.2557	Unknown	Unknown		
624.2558	152	ecoli	624.2558	Unknown	Unknown		
624.2559	152	ecoli	624.2559	Unknown	Unknown		
624.2561	152	ecoli	624.2561	Unknown	Unknown		
624.2562	152	ecoli	624.2562	Unknown	Unknown		
624.2563	152	ecoli	624.2563	Unknown	Unknown		
624.2564	152	ecoli	624.2564	Unknown	Unknown		
624.2565	152	ecoli	624.2565	Unknown	Unknown		
624.2566	152	ecoli	624.2566	Unknown	Unknown		
624.2567	152	ecoli	624.2567	Unknown	Unknown		
624.2568	152	ecoli	624.2568	Unknown	Unknown		
624.2569	152	ecoli	624.2569	Unknown	Unknown		
624.2571	152	ecoli	624.2571	Unknown	Unknown		
624.2572	152	ecoli	624.2572	Unknown	Unknown		
624.2573	152	ecoli	624.2573	Unknown	Unknown		
624.2574	152	ecoli	624.2574	Unknown	Unknown		
624.2575	152	ecoli	624.2575	Unknown	Unknown		
624.2576	152	ecoli	624.2576	Unknown	Unknown		
624.2577	152	ecoli	624.2577	Unknown	Unknown		
624.2578	152	ecoli	624.2578	Unknown	Unknown		
624.2579	152	ecoli	624.2579	Unknown	Unknown		
624.258	152	ecoli	624.258	Unknown	Unknown		
